Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2799.0,111.0,19.0,30.0,-3.0,2207.0,249.0,216.0,87.0,1065.0,2,9,Lodgepole Pine
2868.0,338.0,25.0,120.0,56.0,124.0,157.0,195.0,173.0,571.0,0,28,Lodgepole Pine
2541.0,317.0,10.0,390.0,155.0,895.0,193.0,231.0,178.0,1249.0,3,9,Lodgepole Pine
2951.0,94.0,7.0,0.0,0.0,1082.0,231.0,230.0,132.0,270.0,2,22,Lodgepole Pine
2615.0,27.0,11.0,212.0,11.0,1842.0,215.0,217.0,137.0,2060.0,2,9,Douglas-fir
2885.0,280.0,32.0,180.0,114.0,2230.0,117.0,224.0,238.0,1382.0,2,12,Spruce/Fir
3093.0,115.0,13.0,30.0,2.0,4990.0,242.0,227.0,113.0,1565.0,0,18,Spruce/Fir
2058.0,263.0,23.0,361.0,-5.0,466.0,157.0,244.0,222.0,977.0,3,0,Douglas-fir
2268.0,1.0,36.0,108.0,46.0,878.0,148.0,150.0,122.0,1150.0,3,9,Douglas-fir
2869.0,232.0,16.0,67.0,20.0,3331.0,192.0,253.0,195.0,1898.0,2,3,Lodgepole Pine
3233.0,180.0,14.0,212.0,26.0,4351.0,225.0,248.0,153.0,2333.0,2,32,Spruce/Fir
2939.0,45.0,1.0,0.0,0.0,5291.0,219.0,236.0,154.0,2713.0,0,15,Spruce/Fir
3007.0,340.0,8.0,42.0,3.0,726.0,204.0,229.0,164.0,1945.0,0,28,Spruce/Fir
3276.0,357.0,5.0,384.0,32.0,5826.0,213.0,231.0,157.0,738.0,0,21,Spruce/Fir
3000.0,42.0,7.0,175.0,24.0,5095.0,221.0,225.0,138.0,1172.0,0,19,Lodgepole Pine
2773.0,58.0,17.0,424.0,17.0,1706.0,230.0,201.0,98.0,2080.0,0,11,Lodgepole Pine
3041.0,118.0,10.0,426.0,14.0,6609.0,238.0,231.0,122.0,2802.0,0,28,Lodgepole Pine
2775.0,111.0,12.0,42.0,9.0,2214.0,241.0,227.0,114.0,641.0,2,9,Lodgepole Pine
2851.0,20.0,9.0,150.0,2.0,1316.0,214.0,221.0,143.0,2721.0,2,10,Lodgepole Pine
3386.0,119.0,6.0,85.0,-1.0,2270.0,230.0,235.0,138.0,3486.0,0,37,Krummholz
2758.0,39.0,20.0,192.0,62.0,1048.0,216.0,191.0,103.0,1775.0,2,9,Lodgepole Pine
3151.0,262.0,7.0,443.0,77.0,1019.0,204.0,244.0,179.0,2839.0,2,32,Spruce/Fir
2923.0,157.0,4.0,120.0,14.0,4173.0,224.0,240.0,151.0,4303.0,0,28,Lodgepole Pine
2552.0,159.0,11.0,210.0,-2.0,1177.0,232.0,242.0,140.0,1377.0,2,1,Ponderosa Pine
2931.0,159.0,15.0,376.0,79.0,3203.0,235.0,241.0,132.0,3466.0,0,29,Lodgepole Pine
3088.0,40.0,15.0,543.0,13.0,1358.0,220.0,206.0,117.0,2852.0,2,32,Lodgepole Pine
3023.0,85.0,9.0,330.0,56.0,4897.0,233.0,225.0,124.0,1600.0,0,28,Spruce/Fir
2985.0,43.0,23.0,324.0,4.0,870.0,217.0,183.0,90.0,2017.0,2,23,Spruce/Fir
2495.0,59.0,11.0,42.0,2.0,1248.0,228.0,216.0,119.0,1328.0,2,16,Douglas-fir
3008.0,144.0,9.0,210.0,26.0,466.0,233.0,239.0,137.0,1065.0,0,22,Spruce/Fir
3206.0,3.0,16.0,150.0,50.0,5099.0,197.0,208.0,146.0,918.0,0,21,Spruce/Fir
3309.0,174.0,15.0,750.0,207.0,636.0,228.0,246.0,147.0,4546.0,1,32,Spruce/Fir
3009.0,352.0,9.0,192.0,38.0,300.0,205.0,225.0,158.0,671.0,0,21,Spruce/Fir
2835.0,21.0,23.0,382.0,140.0,2771.0,198.0,184.0,114.0,1915.0,0,28,Lodgepole Pine
2887.0,146.0,14.0,42.0,2.0,3205.0,239.0,237.0,125.0,1549.0,0,22,Spruce/Fir
3289.0,63.0,15.0,631.0,-1.0,1806.0,232.0,208.0,105.0,2970.0,1,22,Lodgepole Pine
2679.0,41.0,9.0,228.0,8.0,1332.0,221.0,221.0,134.0,1468.0,0,29,Lodgepole Pine
3310.0,199.0,31.0,85.0,26.0,2122.0,194.0,248.0,170.0,847.0,2,38,Krummholz
3004.0,348.0,9.0,85.0,13.0,3400.0,203.0,225.0,161.0,912.0,2,21,Spruce/Fir
3144.0,22.0,5.0,330.0,44.0,2549.0,217.0,229.0,149.0,1549.0,0,28,Spruce/Fir
2397.0,268.0,15.0,242.0,30.0,1080.0,180.0,245.0,203.0,1539.0,2,15,Ponderosa Pine
2622.0,167.0,3.0,150.0,10.0,750.0,222.0,240.0,154.0,1022.0,0,11,Lodgepole Pine
2785.0,96.0,33.0,153.0,83.0,228.0,251.0,172.0,21.0,2583.0,0,29,Aspen
2801.0,143.0,9.0,228.0,27.0,960.0,234.0,238.0,135.0,819.0,2,1,Ponderosa Pine
3321.0,325.0,10.0,150.0,38.0,525.0,196.0,230.0,173.0,994.0,1,31,Lodgepole Pine
2106.0,229.0,28.0,150.0,98.0,366.0,166.0,252.0,210.0,272.0,3,0,Ponderosa Pine
3106.0,350.0,7.0,451.0,21.0,633.0,208.0,229.0,159.0,900.0,1,21,Lodgepole Pine
3390.0,32.0,16.0,0.0,0.0,3388.0,215.0,204.0,122.0,2431.0,0,36,Krummholz
2995.0,189.0,7.0,201.0,46.0,4306.0,221.0,246.0,160.0,5191.0,0,28,Lodgepole Pine
2988.0,157.0,12.0,470.0,68.0,1994.0,233.0,241.0,137.0,1243.0,2,12,Spruce/Fir
2737.0,95.0,16.0,42.0,12.0,2247.0,244.0,215.0,96.0,277.0,2,12,Lodgepole Pine
3202.0,152.0,10.0,85.0,5.0,4218.0,233.0,240.0,138.0,3194.0,2,21,Spruce/Fir
3287.0,270.0,7.0,684.0,126.0,1302.0,203.0,242.0,179.0,1699.0,1,23,Spruce/Fir
2972.0,180.0,11.0,755.0,63.0,6072.0,224.0,247.0,154.0,5636.0,0,28,Lodgepole Pine
2893.0,291.0,22.0,134.0,46.0,3841.0,154.0,230.0,214.0,5924.0,0,28,Lodgepole Pine
3158.0,320.0,20.0,216.0,13.0,433.0,164.0,217.0,191.0,2357.0,1,32,Spruce/Fir
2874.0,264.0,19.0,234.0,76.0,2215.0,170.0,245.0,212.0,1091.0,2,30,Lodgepole Pine
3118.0,116.0,24.0,150.0,16.0,865.0,253.0,209.0,70.0,541.0,2,32,Lodgepole Pine
2723.0,67.0,10.0,212.0,7.0,1565.0,230.0,221.0,123.0,2337.0,0,11,Lodgepole Pine
2953.0,100.0,13.0,150.0,35.0,3419.0,241.0,222.0,109.0,2443.0,0,28,Lodgepole Pine
3174.0,90.0,17.0,577.0,257.0,1973.0,243.0,211.0,92.0,2614.0,2,32,Spruce/Fir
3306.0,207.0,29.0,488.0,183.0,3216.0,187.0,251.0,183.0,2970.0,0,28,Spruce/Fir
3061.0,38.0,13.0,60.0,-10.0,1106.0,219.0,211.0,124.0,1401.0,2,30,Lodgepole Pine
2269.0,325.0,25.0,42.0,13.0,902.0,151.0,204.0,189.0,525.0,3,9,Ponderosa Pine
3452.0,0.0,7.0,518.0,113.0,1719.0,210.0,228.0,155.0,1273.0,2,39,Krummholz
2665.0,217.0,17.0,120.0,16.0,3327.0,199.0,254.0,186.0,1976.0,2,25,Lodgepole Pine
3285.0,57.0,16.0,437.0,106.0,4063.0,229.0,206.0,105.0,2922.0,0,28,Spruce/Fir
2931.0,346.0,7.0,247.0,64.0,3104.0,207.0,229.0,161.0,2233.0,0,28,Lodgepole Pine
3053.0,206.0,20.0,1167.0,175.0,3197.0,203.0,254.0,179.0,1326.0,2,32,Lodgepole Pine
2567.0,354.0,13.0,0.0,0.0,1243.0,198.0,217.0,157.0,732.0,0,15,Lodgepole Pine
3092.0,184.0,21.0,270.0,51.0,876.0,220.0,249.0,152.0,1624.0,2,21,Lodgepole Pine
3165.0,255.0,11.0,60.0,-2.0,4870.0,194.0,247.0,191.0,1273.0,0,28,Spruce/Fir
2858.0,110.0,15.0,85.0,17.0,2888.0,244.0,223.0,104.0,2649.0,0,11,Lodgepole Pine
3093.0,334.0,10.0,201.0,3.0,258.0,197.0,227.0,169.0,1913.0,1,21,Spruce/Fir
2670.0,344.0,17.0,127.0,7.0,1801.0,184.0,212.0,165.0,1680.0,2,3,Lodgepole Pine
3213.0,214.0,7.0,365.0,64.0,849.0,213.0,247.0,170.0,408.0,2,31,Spruce/Fir
3051.0,144.0,16.0,376.0,131.0,1323.0,241.0,235.0,119.0,3260.0,0,28,Spruce/Fir
3031.0,28.0,4.0,408.0,121.0,1974.0,218.0,232.0,150.0,2568.0,2,31,Lodgepole Pine
3576.0,44.0,27.0,1003.0,361.0,2526.0,214.0,171.0,76.0,1429.0,0,39,Spruce/Fir
3361.0,101.0,1.0,42.0,1.0,4583.0,221.0,237.0,152.0,4223.0,2,22,Krummholz
3311.0,51.0,15.0,0.0,0.0,2440.0,226.0,207.0,111.0,4069.0,1,34,Krummholz
3170.0,56.0,16.0,124.0,16.0,1852.0,229.0,205.0,105.0,4450.0,1,21,Spruce/Fir
3010.0,76.0,8.0,150.0,7.0,1642.0,230.0,226.0,128.0,1282.0,2,30,Spruce/Fir
2751.0,101.0,11.0,421.0,-4.0,666.0,238.0,226.0,117.0,424.0,2,3,Lodgepole Pine
2988.0,355.0,11.0,0.0,0.0,1390.0,202.0,221.0,156.0,1492.0,2,22,Lodgepole Pine
3073.0,233.0,7.0,569.0,206.0,6192.0,208.0,247.0,176.0,3795.0,0,28,Lodgepole Pine
3357.0,104.0,23.0,180.0,8.0,2259.0,251.0,203.0,66.0,4542.0,1,38,Spruce/Fir
3234.0,354.0,17.0,297.0,56.0,1396.0,189.0,207.0,155.0,722.0,2,23,Spruce/Fir
2842.0,47.0,24.0,127.0,60.0,1500.0,220.0,179.0,80.0,1919.0,2,23,Lodgepole Pine
2386.0,85.0,18.0,309.0,161.0,484.0,243.0,206.0,86.0,1832.0,3,5,Cottonwood/Willow
3208.0,76.0,6.0,42.0,2.0,1866.0,228.0,229.0,136.0,1788.0,2,32,Spruce/Fir
2180.0,86.0,26.0,124.0,31.0,153.0,247.0,187.0,53.0,480.0,3,0,Ponderosa Pine
3072.0,20.0,9.0,360.0,146.0,2717.0,214.0,221.0,143.0,2604.0,2,30,Lodgepole Pine
3077.0,88.0,6.0,283.0,44.0,4448.0,230.0,229.0,133.0,2440.0,0,28,Spruce/Fir
2919.0,280.0,9.0,277.0,19.0,5410.0,194.0,241.0,187.0,5242.0,0,22,Lodgepole Pine
3026.0,58.0,23.0,192.0,22.0,4590.0,230.0,186.0,78.0,2652.0,0,28,Spruce/Fir
2894.0,317.0,15.0,404.0,133.0,2589.0,179.0,225.0,186.0,1142.0,2,23,Lodgepole Pine
2500.0,275.0,21.0,108.0,40.0,912.0,160.0,240.0,217.0,626.0,3,9,Lodgepole Pine
3011.0,56.0,18.0,60.0,3.0,3288.0,229.0,200.0,98.0,6051.0,0,28,Lodgepole Pine
3146.0,109.0,12.0,446.0,-12.0,4025.0,241.0,226.0,113.0,4535.0,0,22,Spruce/Fir
3251.0,86.0,10.0,513.0,117.0,866.0,235.0,223.0,119.0,5437.0,1,21,Spruce/Fir
2600.0,320.0,8.0,60.0,5.0,541.0,200.0,233.0,172.0,1410.0,0,11,Lodgepole Pine
3148.0,45.0,5.0,150.0,0.0,5069.0,221.0,229.0,143.0,2797.0,0,28,Lodgepole Pine
2913.0,219.0,27.0,124.0,-5.0,1613.0,179.0,253.0,198.0,2462.0,2,32,Lodgepole Pine
2809.0,27.0,45.0,258.0,123.0,1575.0,158.0,104.0,44.0,1050.0,2,32,Lodgepole Pine
2609.0,70.0,21.0,134.0,55.0,1722.0,237.0,193.0,77.0,1045.0,2,2,Ponderosa Pine
3580.0,36.0,13.0,636.0,168.0,2827.0,219.0,211.0,126.0,1521.0,0,39,Spruce/Fir
2685.0,47.0,20.0,376.0,-42.0,1405.0,222.0,193.0,97.0,4045.0,0,28,Lodgepole Pine
3319.0,352.0,14.0,616.0,123.0,2761.0,195.0,215.0,157.0,2173.0,2,39,Krummholz
3038.0,254.0,15.0,255.0,19.0,5645.0,183.0,249.0,203.0,1976.0,0,21,Lodgepole Pine
2974.0,135.0,16.0,30.0,-5.0,812.0,244.0,231.0,111.0,1487.0,2,32,Lodgepole Pine
3252.0,44.0,14.0,872.0,136.0,1920.0,222.0,208.0,117.0,2630.0,2,32,Spruce/Fir
3411.0,102.0,14.0,511.0,-12.0,2055.0,242.0,221.0,105.0,2825.0,1,38,Spruce/Fir
2096.0,86.0,42.0,60.0,45.0,408.0,240.0,137.0,0.0,256.0,3,2,Cottonwood/Willow
2919.0,72.0,1.0,518.0,-2.0,3851.0,219.0,237.0,154.0,4202.0,0,22,Lodgepole Pine
3211.0,74.0,6.0,446.0,69.0,2845.0,228.0,228.0,135.0,4519.0,0,38,Spruce/Fir
2988.0,324.0,7.0,60.0,0.0,815.0,203.0,233.0,169.0,2679.0,0,28,Lodgepole Pine
2996.0,101.0,2.0,306.0,56.0,1747.0,223.0,236.0,148.0,780.0,2,23,Lodgepole Pine
2942.0,154.0,10.0,234.0,-2.0,5953.0,232.0,241.0,139.0,3373.0,0,29,Lodgepole Pine
1915.0,26.0,30.0,218.0,73.0,182.0,191.0,161.0,90.0,830.0,3,1,Douglas-fir
2682.0,114.0,13.0,218.0,54.0,3501.0,242.0,226.0,111.0,2430.0,2,10,Lodgepole Pine
2931.0,223.0,8.0,218.0,97.0,1682.0,210.0,248.0,175.0,1250.0,2,30,Lodgepole Pine
3058.0,35.0,9.0,382.0,24.0,3000.0,219.0,220.0,136.0,5794.0,0,28,Spruce/Fir
3003.0,70.0,10.0,60.0,0.0,3880.0,231.0,220.0,120.0,1307.0,0,18,Lodgepole Pine
3389.0,125.0,11.0,242.0,33.0,2974.0,239.0,232.0,121.0,1924.0,2,31,Spruce/Fir
3222.0,59.0,14.0,404.0,4.0,2067.0,230.0,211.0,111.0,997.0,2,30,Spruce/Fir
3077.0,41.0,14.0,633.0,161.0,4440.0,221.0,208.0,119.0,3845.0,0,28,Spruce/Fir
2552.0,136.0,15.0,190.0,47.0,1001.0,243.0,232.0,114.0,1530.0,2,3,Ponderosa Pine
2869.0,126.0,13.0,124.0,17.0,3336.0,241.0,231.0,116.0,3390.0,0,29,Lodgepole Pine
2954.0,100.0,5.0,30.0,0.0,1215.0,229.0,233.0,138.0,242.0,2,22,Lodgepole Pine
3203.0,0.0,0.0,0.0,0.0,4987.0,218.0,238.0,156.0,192.0,0,37,Spruce/Fir
3015.0,70.0,24.0,150.0,25.0,5140.0,237.0,186.0,67.0,2680.0,0,28,Lodgepole Pine
3136.0,36.0,19.0,150.0,20.0,1667.0,215.0,195.0,108.0,1879.0,2,23,Spruce/Fir
3041.0,31.0,12.0,247.0,74.0,283.0,216.0,213.0,131.0,525.0,2,30,Lodgepole Pine
2533.0,23.0,29.0,60.0,1.0,916.0,191.0,166.0,98.0,1026.0,2,9,Lodgepole Pine
2770.0,19.0,14.0,42.0,-5.0,1289.0,208.0,209.0,135.0,2437.0,2,30,Lodgepole Pine
2959.0,63.0,14.0,395.0,65.0,4439.0,232.0,211.0,109.0,1940.0,0,28,Lodgepole Pine
3086.0,92.0,8.0,67.0,16.0,3478.0,233.0,228.0,128.0,5260.0,0,29,Spruce/Fir
2836.0,21.0,10.0,30.0,2.0,1231.0,214.0,219.0,141.0,2514.0,2,10,Lodgepole Pine
2800.0,106.0,8.0,350.0,44.0,2099.0,233.0,231.0,130.0,1914.0,0,11,Lodgepole Pine
3385.0,355.0,14.0,765.0,196.0,931.0,197.0,215.0,155.0,713.0,1,30,Spruce/Fir
2801.0,250.0,6.0,90.0,5.0,2341.0,206.0,245.0,176.0,1650.0,0,11,Lodgepole Pine
3284.0,22.0,20.0,210.0,50.0,1723.0,203.0,193.0,120.0,2272.0,0,38,Spruce/Fir
3152.0,188.0,5.0,127.0,20.0,6615.0,220.0,244.0,159.0,2148.0,0,28,Lodgepole Pine
2987.0,94.0,20.0,153.0,70.0,2480.0,247.0,205.0,78.0,2314.0,2,32,Spruce/Fir
3311.0,247.0,7.0,335.0,52.0,3588.0,205.0,246.0,179.0,1883.0,2,31,Spruce/Fir
3112.0,31.0,1.0,488.0,58.0,2264.0,218.0,235.0,154.0,2281.0,2,31,Spruce/Fir
2706.0,106.0,7.0,0.0,0.0,1320.0,232.0,232.0,132.0,2455.0,2,16,Lodgepole Pine
3126.0,249.0,15.0,484.0,50.0,3502.0,186.0,250.0,201.0,1361.0,2,12,Spruce/Fir
3004.0,47.0,12.0,60.0,-2.0,2301.0,224.0,214.0,123.0,4165.0,0,22,Spruce/Fir
2727.0,160.0,7.0,212.0,22.0,2352.0,228.0,242.0,147.0,1736.0,0,11,Lodgepole Pine
2400.0,98.0,3.0,67.0,11.0,1200.0,225.0,234.0,145.0,1024.0,3,5,Ponderosa Pine
2245.0,36.0,37.0,175.0,115.0,1092.0,191.0,135.0,52.0,1570.0,3,9,Ponderosa Pine
2683.0,167.0,20.0,150.0,33.0,1130.0,232.0,243.0,132.0,1626.0,2,3,Lodgepole Pine
2779.0,23.0,2.0,537.0,18.0,1471.0,218.0,235.0,154.0,997.0,0,11,Lodgepole Pine
2290.0,62.0,10.0,324.0,34.0,812.0,229.0,219.0,122.0,525.0,3,1,Ponderosa Pine
2546.0,195.0,3.0,170.0,3.0,376.0,219.0,241.0,159.0,1324.0,0,8,Lodgepole Pine
3121.0,20.0,19.0,994.0,252.0,2758.0,203.0,196.0,125.0,2048.0,2,23,Lodgepole Pine
2855.0,353.0,24.0,446.0,-30.0,842.0,173.0,192.0,151.0,234.0,2,32,Spruce/Fir
3021.0,113.0,25.0,60.0,13.0,4834.0,253.0,206.0,66.0,2925.0,0,28,Lodgepole Pine
2860.0,67.0,5.0,430.0,95.0,3558.0,226.0,229.0,138.0,6037.0,0,11,Spruce/Fir
3054.0,276.0,12.0,480.0,63.0,5863.0,189.0,242.0,193.0,4793.0,0,28,Lodgepole Pine
2913.0,20.0,25.0,451.0,41.0,3356.0,193.0,177.0,110.0,2399.0,2,31,Spruce/Fir
3235.0,312.0,7.0,421.0,1.0,212.0,201.0,235.0,173.0,1080.0,2,31,Spruce/Fir
3071.0,54.0,13.0,661.0,12.0,488.0,227.0,211.0,115.0,1061.0,2,31,Lodgepole Pine
2987.0,253.0,16.0,488.0,169.0,1812.0,182.0,249.0,204.0,742.0,2,30,Lodgepole Pine
3286.0,84.0,32.0,319.0,108.0,3842.0,245.0,168.0,27.0,2553.0,0,38,Spruce/Fir
2985.0,322.0,8.0,150.0,23.0,4826.0,199.0,232.0,173.0,5873.0,0,11,Lodgepole Pine
2956.0,156.0,18.0,216.0,51.0,840.0,237.0,239.0,125.0,1839.0,2,32,Lodgepole Pine
3332.0,357.0,18.0,509.0,175.0,3893.0,188.0,203.0,150.0,3653.0,2,39,Krummholz
2996.0,90.0,7.0,30.0,-4.0,2736.0,231.0,229.0,132.0,679.0,0,18,Spruce/Fir
2886.0,35.0,13.0,309.0,54.0,2444.0,218.0,210.0,125.0,2197.0,0,28,Lodgepole Pine
3001.0,252.0,2.0,218.0,16.0,5070.0,214.0,240.0,164.0,5162.0,0,28,Spruce/Fir
3368.0,354.0,9.0,690.0,97.0,1273.0,206.0,225.0,158.0,1489.0,2,37,Krummholz
3291.0,281.0,9.0,268.0,84.0,1110.0,196.0,241.0,185.0,2334.0,0,39,Lodgepole Pine
2993.0,93.0,9.0,331.0,61.0,180.0,235.0,226.0,121.0,1590.0,0,22,Spruce/Fir
2692.0,71.0,17.0,90.0,23.0,1765.0,236.0,205.0,95.0,256.0,2,32,Spruce/Fir
3050.0,333.0,11.0,42.0,-3.0,2510.0,196.0,226.0,170.0,785.0,2,21,Spruce/Fir
2973.0,345.0,15.0,124.0,31.0,4055.0,190.0,216.0,164.0,2407.0,0,28,Lodgepole Pine
2914.0,326.0,14.0,60.0,3.0,2758.0,185.0,224.0,178.0,511.0,2,31,Spruce/Fir
3228.0,44.0,14.0,85.0,5.0,1584.0,222.0,210.0,119.0,900.0,2,38,Krummholz
2717.0,292.0,4.0,309.0,-36.0,1530.0,207.0,239.0,170.0,1302.0,0,28,Lodgepole Pine
2454.0,76.0,24.0,30.0,11.0,865.0,241.0,187.0,63.0,875.0,3,0,Ponderosa Pine
2972.0,25.0,21.0,234.0,113.0,1377.0,205.0,190.0,115.0,3158.0,2,23,Spruce/Fir
2095.0,148.0,29.0,0.0,0.0,228.0,243.0,222.0,86.0,636.0,3,3,Cottonwood/Willow
2752.0,351.0,10.0,153.0,-2.0,1019.0,203.0,224.0,159.0,966.0,2,30,Lodgepole Pine
2717.0,38.0,8.0,242.0,43.0,2227.0,220.0,222.0,136.0,4923.0,0,11,Lodgepole Pine
2713.0,1.0,24.0,95.0,25.0,2617.0,179.0,189.0,141.0,2166.0,0,28,Lodgepole Pine
3109.0,246.0,19.0,660.0,68.0,1082.0,177.0,251.0,208.0,1065.0,2,32,Lodgepole Pine
2199.0,119.0,33.0,190.0,121.0,644.0,254.0,191.0,35.0,108.0,3,2,Cottonwood/Willow
2873.0,58.0,20.0,108.0,-42.0,342.0,230.0,193.0,87.0,1590.0,0,28,Spruce/Fir
3199.0,186.0,11.0,210.0,13.0,2239.0,222.0,248.0,159.0,1634.0,2,22,Spruce/Fir
2659.0,90.0,23.0,60.0,29.0,1065.0,247.0,198.0,67.0,1158.0,2,12,Lodgepole Pine
2506.0,166.0,18.0,216.0,48.0,2072.0,232.0,243.0,135.0,150.0,2,3,Ponderosa Pine
3009.0,167.0,22.0,210.0,-11.0,2527.0,232.0,242.0,130.0,1679.0,2,26,Spruce/Fir
2436.0,300.0,19.0,42.0,-1.0,1200.0,165.0,229.0,203.0,277.0,3,9,Douglas-fir
3356.0,288.0,9.0,760.0,99.0,911.0,195.0,239.0,184.0,2285.0,2,31,Spruce/Fir
2621.0,22.0,19.0,216.0,70.0,2051.0,205.0,197.0,123.0,2268.0,2,10,Lodgepole Pine
3358.0,188.0,14.0,351.0,79.0,3833.0,221.0,250.0,159.0,1798.0,2,37,Spruce/Fir
3069.0,203.0,7.0,150.0,-10.0,2130.0,217.0,247.0,166.0,3755.0,0,22,Spruce/Fir
3018.0,185.0,22.0,228.0,59.0,4027.0,218.0,249.0,154.0,2239.0,0,29,Lodgepole Pine
3248.0,67.0,17.0,162.0,39.0,1624.0,234.0,204.0,96.0,2670.0,0,28,Spruce/Fir
3029.0,0.0,12.0,67.0,14.0,1142.0,202.0,217.0,152.0,2701.0,2,21,Spruce/Fir
3005.0,309.0,6.0,192.0,28.0,2242.0,203.0,236.0,173.0,1027.0,2,21,Lodgepole Pine
3266.0,0.0,9.0,90.0,9.0,4129.0,208.0,224.0,154.0,1718.0,0,22,Spruce/Fir
3317.0,200.0,10.0,324.0,38.0,3415.0,216.0,249.0,167.0,1382.0,2,31,Lodgepole Pine
2894.0,60.0,19.0,552.0,115.0,1269.0,231.0,197.0,91.0,2648.0,2,25,Lodgepole Pine
3028.0,186.0,37.0,499.0,108.0,2052.0,198.0,237.0,141.0,1253.0,2,12,Spruce/Fir
2683.0,20.0,9.0,283.0,12.0,1319.0,214.0,221.0,143.0,1533.0,0,29,Lodgepole Pine
2775.0,260.0,23.0,108.0,28.0,2021.0,160.0,246.0,221.0,914.0,2,30,Lodgepole Pine
3079.0,321.0,25.0,270.0,-24.0,1148.0,147.0,206.0,195.0,2831.0,0,29,Spruce/Fir
3047.0,336.0,6.0,95.0,12.0,1742.0,206.0,231.0,164.0,1652.0,2,22,Spruce/Fir
3278.0,50.0,7.0,277.0,87.0,2006.0,224.0,224.0,135.0,2427.0,0,38,Spruce/Fir
2949.0,254.0,14.0,450.0,53.0,5916.0,188.0,248.0,198.0,6139.0,0,28,Lodgepole Pine
2912.0,116.0,23.0,0.0,0.0,306.0,252.0,212.0,75.0,1121.0,0,28,Spruce/Fir
3119.0,318.0,17.0,690.0,78.0,987.0,173.0,222.0,188.0,1128.0,2,32,Lodgepole Pine
3094.0,328.0,14.0,474.0,-24.0,2717.0,186.0,224.0,177.0,722.0,2,22,Spruce/Fir
3236.0,157.0,20.0,201.0,70.0,674.0,237.0,239.0,122.0,2065.0,1,12,Spruce/Fir
2959.0,11.0,10.0,531.0,14.0,4201.0,210.0,221.0,147.0,4527.0,0,28,Lodgepole Pine
3327.0,172.0,20.0,480.0,121.0,1749.0,228.0,245.0,139.0,1549.0,2,32,Spruce/Fir
3111.0,31.0,3.0,532.0,57.0,2197.0,219.0,233.0,151.0,2347.0,2,31,Spruce/Fir
2778.0,54.0,13.0,335.0,61.0,1667.0,227.0,211.0,114.0,3018.0,0,11,Lodgepole Pine
3098.0,254.0,14.0,175.0,32.0,5598.0,186.0,248.0,200.0,2438.0,0,21,Lodgepole Pine
3030.0,55.0,14.0,570.0,85.0,1638.0,228.0,210.0,112.0,3095.0,2,32,Lodgepole Pine
3159.0,307.0,16.0,480.0,117.0,3204.0,173.0,229.0,195.0,1320.0,2,23,Spruce/Fir
3453.0,67.0,6.0,845.0,104.0,3347.0,227.0,228.0,135.0,1511.0,2,37,Krummholz
3260.0,202.0,19.0,366.0,-60.0,3069.0,208.0,253.0,174.0,426.0,2,32,Spruce/Fir
3002.0,171.0,7.0,162.0,25.0,1022.0,226.0,244.0,151.0,1194.0,2,31,Spruce/Fir
3247.0,61.0,16.0,95.0,18.0,497.0,231.0,206.0,103.0,979.0,1,23,Lodgepole Pine
2952.0,103.0,18.0,180.0,9.0,324.0,247.0,214.0,89.0,1209.0,0,28,Spruce/Fir
3229.0,17.0,13.0,30.0,5.0,2938.0,209.0,213.0,139.0,2137.0,0,21,Spruce/Fir
2846.0,45.0,14.0,30.0,11.0,752.0,223.0,208.0,116.0,1951.0,2,23,Lodgepole Pine
2500.0,95.0,33.0,42.0,13.0,642.0,250.0,173.0,0.0,1114.0,3,3,Lodgepole Pine
3324.0,273.0,20.0,997.0,214.0,1380.0,163.0,241.0,215.0,2881.0,2,30,Spruce/Fir
3381.0,342.0,15.0,395.0,69.0,1570.0,188.0,217.0,167.0,2079.0,2,31,Spruce/Fir
2414.0,326.0,19.0,216.0,32.0,256.0,171.0,216.0,183.0,700.0,3,9,Ponderosa Pine
3261.0,34.0,21.0,612.0,207.0,3645.0,211.0,188.0,104.0,1919.0,2,30,Spruce/Fir
3125.0,17.0,16.0,60.0,1.0,3088.0,206.0,206.0,134.0,900.0,2,22,Lodgepole Pine
3365.0,45.0,14.0,335.0,16.0,3247.0,223.0,210.0,118.0,1624.0,2,38,Krummholz
3189.0,129.0,18.0,400.0,-132.0,361.0,246.0,227.0,102.0,3896.0,1,21,Lodgepole Pine
2629.0,44.0,16.0,295.0,60.0,1237.0,222.0,204.0,112.0,1266.0,2,10,Lodgepole Pine
2898.0,341.0,22.0,594.0,61.0,1273.0,167.0,200.0,168.0,942.0,2,32,Lodgepole Pine
2910.0,345.0,14.0,175.0,82.0,934.0,191.0,217.0,164.0,1950.0,0,23,Lodgepole Pine
3557.0,108.0,23.0,918.0,338.0,2627.0,252.0,206.0,70.0,997.0,0,39,Spruce/Fir
2419.0,333.0,14.0,30.0,0.0,751.0,186.0,221.0,174.0,1325.0,2,19,Douglas-fir
3375.0,238.0,6.0,404.0,59.0,3678.0,209.0,245.0,173.0,2190.0,2,37,Krummholz
3365.0,172.0,14.0,218.0,53.0,1602.0,228.0,246.0,146.0,3037.0,0,37,Spruce/Fir
